eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_V,mcc_eta,evp_p,evp_q,evp_eps_v,evp_V,evp_eta,norsand_p,norsand_q,norsand_eps_v,norsand_V,norsand_eta
0.054,153.41659096974251,160.2497729092281,0.021788441221480357,1.7807739263015272,1.0445400454819993,153.37800107047036,160.13400321141123,0.021709674520358546,1.7809141975134235,1.0440480518313495,151.43169119134095,154.29507357402338,0.01828466231397781,1.7870242596300097,1.0189087393804803
0.057,154.35528232000394,163.0658469600127,0.02226988329176988,1.7799167931622635,1.0564319180340735,154.30976116587618,162.92928349762877,0.022192498129611136,1.7800545376415522,1.0558585682890598,152.28341245184578,156.8502373555381,0.01879051881842941,1.7861205103876854,1.0299889845529724
0.06,155.22927501021172,165.68782503063645,0.02271457691354372,1.7791254514823958,1.0673748558043366,155.17864341328118,165.5359302398438,0.02263883039308104,1.7792602191488387,1.0667442800036502,153.07929085424266,159.23787256272897,0.01926658424050353,1.7852704025425918,1.0402313185155156
0.063,156.04287314600327,168.12861943801119,0.023125465568225853,1.778394579182976,1.0774514468257692,155.98607943706313,167.9582383111894,0.023051517070692886,1.7785260936527163,1.07675145703599,153.82484569994992,161.47453709985075,0.019714938684395472,1.7844701480363254,1.049729881834709
0.066,156.80009370459524,170.4002811137871,0.023505230139507415,1.7777193361528485,1.086735837255391,156.73867311590155,170.21601934770462,0.02343329642490513,1.7778472187076968,1.0859860936926342,154.52320447168412,163.5696134150532,0.020137453981643176,1.7837163413599577,1.058544015924979
0.069,157.5046912501475,172.51407375044369,0.023856317659634148,1.7770953106298337,1.095294828243931,157.43806186977994,172.31418560933986,0.023786540325017282,1.7772193159302991,1.0944887377479549,155.1779872020758,165.53396160622816,0.02053586282637635,1.7830058345385789,1.066736104719973
0.07200000000000001,158.16017852461053,174.48053557383255,0.024180965876544728,1.7765184734456057,1.1031887874777688,158.0886763828121,174.2660291484365,0.02411349990243842,1.7766383320380774,1.1023308761625084,155.79458838876704,167.38376516630166,0.020911775157445762,1.7823357066215857,1.0743875438639447
0.075,158.76984398485246,176.30953195455828,0.024481224433938055,1.7759851386447623,1.1104724142160094,158.69460499280646,176.0838149784195,0.024416237263981573,1.7761005586431764,1.1095765668051618,156.37307205207435,169.1192161562236,0.021266540466772052,1.7817035078910328,1.0815111191260898
0.078,159.3367670530357,178.01030115910805,0.02475897327587325,1.7754919293265388,1.1171953871754963,159.25808544323723,177.7742563297115,0.024696596749102653,1.7756026818005408,1.116265185751425,156.91667793370013,170.75003380110104,0.021601557057415482,1.7811067076308662,1.088157333239273
0.081,159.86383163101527,179.59149489304707,0.025015938753443115,1.775035747808959,1.1234029177254152,159.78076145726672,179.34228437179968,0.02495625675986528,1.7751416886424085,1.1224272730717,157.42793213201602,172.2837963960489,0.021918061990723863,1.7805430677732623,1.0943661271722418
0.084,160.3537382748435,181.06121482453173,0.025253707810319194,1.7746137494043503,1.129136225774768,160.26772225812093,180.80316677436227,0.025196868313715433,1.7747146204232345,1.1281321293327409,157.90805752342868,173.7241725702869,0.022217241874101457,1.780010444784918,1.1001602786767963
0.08700000000000001,160.80901531439113,182.4270459431745,0.025473740547516475,1.7742233192388852,1.1344329519493597,160.71901716547688,182.15705149643068,0.02541980668718801,1.7743190125321078,1.133388286644891,158.36058819845374,175.0817645953621,0.022500202518812205,1.7795068431349592,1.105589254164387
0.09,161.23202912319422,183.69608736958347,0.02567738140906773,1.77386205165924,1.1393275168001817,161.13981606390138,183.41944819170416,0.02562649599982122,1.7739523176522771,1.1382627377393033,158.78754769511428,176.36264308534376,0.02276792933873585,1.7790304851965613,1.1106830834365877
0.093,161.624993686158,184.87498105847473,0.025865869184934834,1.7735277318550158,1.143851435610654,161.52942728325752,184.58828184977276,0.025818076990107696,1.7736124946633922,1.142753273842043,159.1892465542459,177.56773966273875,0.023021305871300093,1.7785797777226593,1.115450594222331
0.096,161.9899795714752,185.9699387144262,0.026040345992055576,1.7732183193924558,1.1480335956976293,161.89266869687975,185.67800609063974,0.025995771895702326,1.7732973607582654,1.1469204108204216,159.567636131943,178.70290839583004,0.023261225416779104,1.7781531128554597,1.1199195070362795
