eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0015,100.0,61.42499999999999,-0.0,20.474999999999994,0.6142499999999999,99.99999999999994,61.42499999999984,-0.0,20.47500000000001,0.6142499999999987,100.0,60.300000000000026,0.0,20.10000000000001,0.6030000000000002,100.0,60.300000000000026,0.0,20.10000000000001,0.6030000000000002
0.003,90.20583669949548,77.84407624111654,-0.0,35.74218871421003,0.8629605254972589,90.37462047108868,78.15993954657229,-0.0,35.67869271110209,0.8648439035113411,90.53271722264431,72.41357435234805,0.0,33.60514089480505,0.7998608301379444,100.0,68.87743572536489,0.0,22.959145241788292,0.6887743572536489
0.0045000000000000005,83.32624042317923,81.76578800813243,-0.0,43.929022246198244,0.9812729770703453,83.49734390503099,81.97303750865072,-0.0,43.82700193118592,0.98174425286972,83.56136660419283,77.2630771691637,0.0,42.19299245219507,0.9246267780078036,100.0,73.05864642674386,0.0,24.35288214224795,0.7305864642674387
0.006,79.17376168400187,83.5990256746841,-0.0,48.69258020755949,1.0558930622539362,79.32892595634254,83.72709847292096,-0.0,48.580106867964446,1.0554422294712382,78.92747055480275,79.924978759886,0.0,47.71418903182591,1.0126382892809245,100.0,76.65563086258778,0.0,25.551876954195933,0.7665563086258779
0.0075,76.57518354373936,84.55582102430556,-0.0,51.61009013102917,1.104219632408817,76.70450377992289,84.61842170283326,-0.0,51.5016367876882,1.1031740971249437,75.87077192736798,81.43833512555666,0.0,51.275339781150905,1.0733821873266107,100.0,79.77403439300852,0.0,26.591344797669507,0.7977403439300852
0.009000000000000001,74.90788512308043,85.09505909937087,-0.0,53.45713457670986,1.1359960164347451,75.00538970431847,85.09811632118179,-0.0,53.360649069408794,1.134560018375349,73.85842016675538,82.33448618277538,0.0,53.58640856083642,1.1147609980945028,100.0,82.37003179207719,0.0,27.45667726402573,0.8237003179207718
0.0105,73.82005273757893,85.41597238801354,-0.0,54.651938058425586,1.1570836001927098,73.88197401620187,85.36160582950993,-0.0,54.57189459363478,1.155377979083107,72.53368735662612,82.89332094154771,0.0,55.09741962388979,1.14282513356844,100.0,84.63422870230154,0.0,28.211409567433847,0.8463422870230154
0.012,73.10231830192383,85.61447073635496,-0.0,55.435838610194494,1.171159447813324,73.12630587761988,85.50417489950676,-0.0,55.37508575554904,1.1692669809220473,71.66329086330636,83.2556805072517,0.0,56.088602639110874,1.161761893771487,100.0,86.63471107429702,0.0,28.878237024765667,0.8663471107429701
0.0135,72.6252178574148,85.7406309626998,-0.0,55.95499246348514,1.1805903444039854,72.60992222798963,85.57716262409961,-0.0,55.91579864671024,1.1785877191190735,71.09408950281747,83.50327701779605,0.0,56.740336169781216,1.1745459798663966,100.0,88.40907012082096,0.0,29.469690040273647,0.8840907012082095
0.015,72.30648289826311,85.82234832296791,-0.0,56.30096654272619,1.1869246695862934,72.2513322433006,85.61061076477563,-0.0,56.28553801162461,1.184900099509428,70.72533627945363,83.6784228014933,0.0,57.16747132104413,1.183146340525816,100.0,89.99727004155515,0.0,29.999090013851713,0.8999727004155516
0.0165,72.09282979764353,85.87597672570891,-0.0,56.53249577759277,1.191186099460281,71.99788037751844,85.61572394372259,-0.0,56.54069427038908,1.1891422843950328,70.49024482530218,83.80933669105062,0.0,57.44620073838135,1.188949434049456,100.0,91.41822041557826,0.0,30.472740138526092,0.9141822041557827
0.018000000000000002,71.94929066911025,85.91148932975356,-0.0,56.687872440807595,1.19405609882736,71.81521866387533,85.60864667943285,-0.0,56.72099689593563,1.192068314657878,70.34455429589283,83.91046364331957,0.0,57.62560025188036,1.192849460533419,100.0,92.69757221296234,0.0,30.89919073765411,0.9269757221296234
0.0195,71.85270953560392,85.93515070017123,-0.0,56.792340697786486,1.1959903983521913,71.68069299176042,85.5907388105672,-0.0,56.849553278428644,1.1940556827541513,70.25853126635474,83.99193156022612,0.0,57.73877925372064,1.195469504504829,100.0,93.85475440799475,0.0,31.284918135998254,0.9385475440799474
0.021,71.78765769280947,85.95098193003912,-0.0,56.862669617203565,1.1972946978969101,71.57932034270934,85.56991855128821,-0.0,56.943985841053404,1.19545586828143,70.21238356131964,84.06052981916,0.0,57.80779304506703,1.1972322481510138,100.0,94.90236652894846,0.0,31.634122176316154,0.9490236652894847
0.0225,71.74381198033387,85.96160434599352,-0.0,56.910056134997305,1.198174476281759,71.5011069276467,85.54529317528697,-0.0,57.013990797448955,1.196419144417608,70.19284058475692,84.12006396321677,0.0,57.84718073631534,1.1984137308368779,100.0,95.85254102224096,0.0,31.950847007413657,0.9585254102224096
0.024,71.71424566935244,85.96874549566226,-0.0,56.942002829201655,1.1987680368560523,71.43935500501527,85.52351250789981,-0.0,57.06848249761799,1.1971484415263238,70.19096772324188,84.17327312804684,0.0,57.866789986107065,1.1992037702049674,100.0,96.71614069604702,0.0,32.238713565349,0.9671614069604701
