eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_eta,mcc_V,mcc_radial_stress_error,mcc_newton_iterations,mcc_residual_norm,evp_p,evp_q,evp_eps_v,evp_eta,evp_V,evp_radial_stress_error,evp_newton_iterations,evp_residual_norm,norsand_p,norsand_q,norsand_eps_v,norsand_eta,norsand_V,norsand_radial_stress_error,norsand_newton_iterations,norsand_residual_norm
0.11,163.38553367052756,190.1506425578017,0.0267973008591902,1.163815659109985,1.7718724353190327,0.0019861512603256415,10.0,1.005784499432172e-09,162.41069166575065,188.97399205831695,0.02651647348990635,1.163556352849201,1.7723740721036172,0.5806390203549938,7.0,9.345097313056359e-05,159.84768154125405,181.99542641396914,0.024044862367297748,1.1385553087737412,1.7767574807748854,0.8174605967356428,7.0,0.0005672002296921116
0.1125,163.5862159386621,190.7526898917726,0.026891839050271524,1.1660682337887,1.771704932490899,0.001985974737891638,10.0,9.472156960151323e-10,162.58592864542427,189.54938836968952,0.026610279224001762,1.1658412874281916,1.772207821014751,0.5972008111388902,7.0,8.940826012767939e-05,160.17314122315648,182.66808123007567,0.02418983432477695,1.1404413988209097,1.7764999167680413,0.7162191868687415,7.0,0.0005580618895715586
0.115,163.77476158494082,191.31832732942544,0.026980504827723795,1.1681795502428456,1.7715478488648626,0.0019858084656618757,10.0,8.907196222348651e-10,162.7469305051196,190.08624137844868,0.02669807296065356,1.167986645207229,1.772052239066532,0.6151499543632895,7.0,9.67494232945189e-05,160.32760981490418,183.32740065683015,0.024340858140073654,1.1434549599315982,1.776231640337292,0.7815237373725381,7.0,0.0003591065304873266
0.11750000000000001,163.9537474858115,191.84976229544398,0.02706374402106873,1.1701456370312402,1.7714003919114045,0.003826720663511196,9.0,9.846265657914909e-06,162.8965977374506,190.58887860729124,0.026780286297013803,1.169999135982409,1.771906558701149,0.6330284649798159,7.0,9.623225595573113e-05,160.58362883828852,183.94813098741923,0.024487414135952026,1.1454974104032691,1.775971339290222,0.732414824184545,12.0,0.0002696274191466561
0.12,164.12193894931457,192.34920253279992,0.02714184961176301,1.1719895814306869,1.771262040268666,0.005538105047918407,9.0,9.139901379399503e-06,163.03497382877867,191.06279993518754,0.026857241422848135,1.1719129671885251,1.771770206631924,0.652626149617177,7.0,0.0001053466495758104,160.71957810236808,184.54466082695106,0.02461474886076949,1.1482400775679484,1.7757452088091474,0.7953088399489445,9.0,0.0003446238836986297
0.1225,164.27997377685963,192.81853803782423,0.02721513940913213,1.173719069980668,1.7711322289100684,0.007127764251549706,9.0,8.477991120796239e-06,163.1615813884101,191.50307757938324,0.026929212476357572,1.1737020194938264,1.7716426950316786,0.67277780471764,7.0,0.00010819125291493671,160.87061337851614,185.10277925666128,0.024729906428531,1.1506314010323857,1.7755407284019296,0.8303130403709673,7.0,0.00019153748685475056
0.125,164.42696196112826,193.25950367191882,0.02728384802701589,1.175351665973168,1.7710105404458831,0.007127403821982625,10.0,1.919735610001016e-09,163.27660335298967,191.91202701460597,0.026996464172290416,1.175379834425567,1.771523553044326,0.6940723185456648,7.0,0.00011419758967850839,161.00351292251796,185.63454604537807,0.024843639026829026,1.1529844453438334,1.7753388013841538,0.8746690926080589,7.0,0.00024236701204030553
0.1275,164.5650108550768,193.67365142971573,0.02734829561004816,1.1768823179568426,1.7708964062494974,0.007127045171557711,10.0,1.9079294538385307e-09,163.38224492441896,192.29493564534417,0.027059325336598952,1.1769634805440474,1.7714121964957656,0.716066957362429,7.0,0.00011782960672522778,161.27770879183137,186.14769304343122,0.02495603934171732,1.1542059621128464,1.7751392623561575,0.7715222226457144,7.0,0.0005628802765175067
0.13,164.6946561823717,194.06258848236183,0.027408747426609453,1.1783174571703776,1.7707893551183014,0.007126688251076985,10.0,1.8965533829036147e-09,163.47693089765167,192.64957869800327,0.027117975636745256,1.17845115907281,1.7713083056720336,0.7395953350160767,7.0,0.00012592477373848528,161.45916471244195,186.63071085583033,0.025063041900162827,1.155900386256914,1.774949326623784,0.7510722395015108,8.0,0.0001113804535699683
0.1325,164.81640246764468,194.42782840391246,0.027465452095623788,1.1796631008377993,1.7706889455342054,0.007126333007178687,10.0,1.8856172518147188e-09,163.56341039194865,192.98364152812212,0.02717273025610649,1.179870492218727,1.7712113210036085,0.7644701174253754,7.0,0.0001330140811410802,161.67143683861752,187.10430192287401,0.025161641172673208,1.1573120495591556,1.774774325306576,0.6966638023404812,7.0,0.00029590222597466505
