eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_eta,mcc_V,mcc_radial_stress_error,mcc_newton_iterations,mcc_residual_norm,evp_p,evp_q,evp_eps_v,evp_eta,evp_V,evp_radial_stress_error,evp_newton_iterations,evp_residual_norm,norsand_p,norsand_q,norsand_eps_v,norsand_eta,norsand_V,norsand_radial_stress_error,norsand_newton_iterations,norsand_residual_norm
0.065,174.46337269380422,223.38802692672192,-0.00745168699821834,1.280429373097034,1.7630875219442808,0.0006970515635913443,9.0,3.3717813939026333e-06,173.50789709860996,222.55436945164087,-0.0077023030423135075,1.2826757350713338,1.7635308896336754,0.6768927186036535,7.0,0.0001278265186174054,176.30690814768886,225.78937022216033,-0.009828343608894188,1.2806609371937994,1.7672825136543895,1.0437847403020726,8.0,0.0003231147939075867
0.0675,173.96847879155487,221.90065047830976,-0.007663980976962498,1.2755221636684317,1.7634618488652483,0.0015952987849630063,9.0,4.407896571301315e-06,172.96896029938964,221.00543029694813,-0.007921054679880551,1.277717284733705,1.7639167068960737,0.6995164662597517,7.0,0.00011157876038380302,175.73443794911267,223.94454089179703,-0.01008578842978522,1.2743349767143792,1.7677375415869414,1.0862576518470064,7.0,0.00020623458924356647
0.07,173.5062505220733,220.51068133750772,-0.007863200602764839,1.2709091498087244,1.7638131950716405,0.0026900762373998077,9.0,5.393108113184727e-06,172.4641077843154,219.56108684676664,-0.008126632784154125,1.2730827861374554,1.7642793666430256,0.7229211646068165,7.0,0.0001159098050445217,175.30333557665776,222.22979916519387,-0.010314257670727356,1.2676872258829086,1.7681414547888497,1.2267358549264458,8.0,0.00068524082235692
0.0725,173.07444698828917,219.2114305021649,-0.00805014465086934,1.2665730517515246,1.7641429558695507,0.003970154234210099,9.0,6.328807330506853e-06,171.98809450776136,218.20540356463576,-0.008319953908485403,1.2687238857384324,1.7646204719229475,0.7470400137839022,7.0,0.00011991186414966755,174.95416432413393,220.63541991951342,-0.010519939143727688,1.2611041341705178,1.7685051607868814,1.4090243509627811,7.0,0.0008926069832961365
0.075,172.67099570954926,217.99671259734882,-0.008225562906200176,1.2624975706055588,1.7644524420151841,0.005424843766306253,9.0,7.216539301569286e-06,171.5402600465569,216.9335030067497,-0.008501735476792935,1.2646215118705826,1.7649412764138959,0.7709076223596725,7.0,0.00011909903619546811,174.31328922152719,219.0987744159114,-0.01071322969419336,1.2569252487540883,1.7688470244414458,1.280364416223378,7.0,0.0006321250114243768
0.0775,172.29397809585137,216.86080231938237,-0.00839015924305446,1.258667335423281,1.7647428849112679,0.007043989390595584,9.0,8.057960019801987e-06,171.1193941164688,215.73593297667009,-0.00867265897506736,1.2607333849594744,1.7652429720066822,0.7925835424211982,7.0,0.00010853726921570712,173.70997263342997,217.64254761276345,-0.010900578829918933,1.252907615569325,1.7691784430121773,1.162456762508839,7.0,0.0005819302430303248
0.08,171.94161640565235,215.79839534288234,-0.00854459449392947,1.2550678529958745,1.7650154414604717,0.008817958024934569,9.0,8.854800952272771e-06,170.72437286149182,214.62414786999503,-0.008833330790603375,1.2571383000136658,1.7655266194739163,0.8170097618398557,7.0,0.00012270839908147456,173.26197325736942,216.29205766298108,-0.011055817250664832,1.2483527319736412,1.7694531057526666,1.1646207030424023,7.0,1.0726065420017484e-05
0.0825,171.61226200861395,214.8045731517506,-0.008689489125174268,1.2516854602206027,1.7652711986034948,0.010737624697100046,9.0,9.608839832684052e-06,170.35004920518114,213.57451761484654,-0.008984521755518088,1.2537391014052655,1.7657935712266986,0.8414566664343823,7.0,0.00012318806995730193,173.0394059392794,215.03217463334198,-0.011206339621968417,1.2426774899400552,1.769719465212301,1.3620143948320589,8.0,0.0009818787303416685
0.085,171.30216456025028,213.87452629468385,-0.008825518309881042,1.2485220303183038,1.7655113410049394,0.010655795355646092,10.0,4.1066732298316076e-07,169.99782899735837,212.58961642572004,-0.00912672280854733,1.250543125636172,1.7660446866969917,0.8653764778816679,7.0,0.00012088176950938386,172.4916369633879,213.81989623256246,-0.011360812957168023,1.2395957276348806,1.7699928577792967,1.2183382192003904,8.0,0.0007164318531646935
0.08750000000000001,171.0119903146244,213.00400417743478,-0.008953177538273613,1.2455501148519137,1.7657367371518222,0.010655588812809924,10.0,1.0391062903772005e-09,169.66516373401078,211.66261142513602,-0.009260521297875898,1.2475313539140298,1.7662809965376052,0.8890400743678981,7.0,0.00011991378670421669,172.21914831425872,212.71336878908954,-0.011491362980809897,1.235131928541062,1.7702239433176423,1.3146920512288602,10.0,0.00048229314852864615
0.09,170.740345648913,212.18907082688918,-0.009072982191852597,1.242758822002186,1.7659482914919065,0.01065537328328503,10.0,1.0868227298917464e-09,169.3508934104507,210.79158224968734,-0.009386431232334819,1.2447031013813317,1.766503402793089,0.9129673394450464,7.0,0.00012156308447173149,171.9826642361392,211.67293625415607,-0.011613509036827688,1.230780655680043,1.770440180509975,1.4250188180871532,7.0,0.0005536143413871485
0.0925,170.4860103386201,211.42606556726903,-0.00918541427465358,1.2401373294344422,1.766146850303825,0.010655149530450103,10.0,1.130733530235593e-09,169.0547922991088,209.97855543863116,-0.009504891452700337,1.2420739606548148,1.7667126755079103,0.9380595137682661,7.0,0.00012779239479770746,171.54062479476002,210.69964445972954,-0.011714924635972693,1.2282784017594746,1.7706197385657614,1.3074099748502022,8.0,0.0005914938158332935
0.095,170.24784918060197,210.71158278706702,-0.0092909262909113,1.2376754467161601,1.7663332084458472,0.010654918246288503,10.0,1.1711674252813709e-09,168.77394314264043,209.20882078738438,-0.009616428668020413,1.2395800968551771,1.7669097406541185,0.9623304531543511,7.0,0.00012389338656593275,171.20466185049386,209.78238066134074,-0.01181161419801223,1.2253310067253615,1.770790946107255,1.277201630046946,8.0,0.0001523972397212961
0.0975,170.02480547989305,210.04245239950282,-0.009389943053383837,1.2353635800768037,1.7665081124636404,0.010654680058749477,10.0,1.2084223117615682e-09,168.50763951336572,208.48909608357542,-0.009721465640060933,1.2372679166693712,1.7670953412006405,0.9887258478260748,7.0,0.00013503125423067238,170.85611326403782,208.9214242584255,-0.011896155913578066,1.2227916242924377,1.7709406572360185,1.2156385112293009,8.0,0.00031137496495776013
0.1,169.8158951088216,209.41572201985147,-0.009482863378434875,1.233192698985295,1.7666722635085266,0.010654435537759355,10.0,1.2427710091903116e-09,168.25392316355064,207.8081788852725,-0.009820460862413366,1.2350866771960691,1.7672702838116063,1.0154697982068654,7.0,0.0001370956289023537,170.5980070481138,208.10716493734182,-0.011973996854577756,1.2198686757146542,1.7710785135221054,1.2289520689998596,9.0,6.750987789668626e-05
0.10250000000000001,169.62020107932975,208.82864068238504,-0.009570061675584052,1.2311543044611644,1.7668263200786312,0.010654185201389055,10.0,1.2744595580566685e-09,168.0129395417167,207.16900325108705,-0.009913766395063944,1.2330538577336665,1.7674351875603191,1.0433948753123303,7.0,0.0001434303597587032,170.37331031851375,207.3578508292594,-0.012040236582473288,1.217079426593302,1.7711958326113884,1.2540267087606054,7.0,0.0001274157819952301
0.105,169.43686857651252,208.27864394097512,-0.009651889438587372,1.2292403990393792,1.7669709005942387,0.010653929520827887,10.0,1.3037125068227917e-09,167.78277125701723,206.5649916955381,-0.0100017898192548,1.2311454277931344,1.7675907700694908,1.0722259748287826,7.0,0.0001483581029461826,170.31122875928875,206.6788944471374,-0.012105178488846152,1.2135365116721064,1.7713108606467667,1.418263943576278,7.0,0.0008361403237613703
0.1075,169.26510040753,207.76334021581545,-0.009728676644535972,1.227443458312407,1.767106585817862,0.010653668924874182,10.0,1.3307347257565763e-09,167.56364675765045,205.99639301577062,-0.01008483918871396,1.2293620782418633,1.7677375734326033,1.1018175809397661,7.0,0.0001525399704358187,169.90844802142405,206.03016324067534,-0.012161572643313773,1.2125951689859273,1.7714107546393563,1.2317269411989429,7.0,0.0009507003999447193
0.11,169.10415282536485,207.28049826468165,-0.009800733066951395,1.2257564039763222,1.767233921128691,0.010653403804312234,10.0,1.3557114338293491e-09,167.35205134034118,205.45864140037457,-0.010163353328065838,1.2277031548453305,1.7678763712470127,1.1341624597836812,7.0,0.00016701160772259434,169.51811633608972,205.39261015458024,-0.012209550389607762,1.2116263122424338,1.771495744682665,1.0539129512296483,7.0,0.0009085649273108776
0.1125,168.95333169151388,206.82803567099572,-0.009868349508399474,1.2241725783107726,1.7673534186604558,0.010653134515308693,10.0,1.378812738472798e-09,167.1487524577295,204.9520673257736,-0.010237610202660452,1.226165701581316,1.7680076530695121,1.1686033175283939,7.0,0.0001781193659876999,169.39433724761875,204.8073176813505,-0.012258609909991489,1.2090564596735336,1.7715826552415825,1.1252313538352468,9.0,0.0003653220993675965
0.115,168.81198894572367,206.40400825302157,-0.009931798957735993,1.2226857200253973,1.7674655593110136,0.010652861383150025,10.0,1.4001914982626465e-09,166.95208932971835,204.46918671832293,-0.010307953415254242,1.224717747104746,1.7681320247587657,1.204306243055953,7.0,0.00018492912003325733,169.08617960958023,204.24630061960121,-0.01229590355379244,1.2079420156703857,1.7716487250700772,1.0040794030465037,7.0,0.0006213673664239605
0.11750000000000001,168.6795193543838,206.00660030903686,-0.009991337676728676,1.2212899414079517,1.7675707946314947,0.010652584704871515,10.0,1.4199886618638695e-09,166.76102839830824,204.01653290138424,-0.010374693607370214,1.223406540850128,1.7682500341467764,1.2444825688198478,7.0,0.00020840656456923206,168.9119048711179,203.72918560798723,-0.012331686409336504,1.2061268610015108,1.771712120692679,1.0021763351221722,7.0,9.780503809145335e-06
0.12,168.55535751225912,205.634115622521,-0.010047206220465982,1.2199797067118743,1.7676695486022485,0.01065230475211365,10.0,1.4383318257372046e-09,166.57194884428847,203.59161019341337,-0.010438251408999122,1.2222442710550916,1.7683624237841544,1.291921220182644,7.0,0.0002464262745581645,168.69098124673152,203.2508501361745,-0.012368032164950832,1.2048708747440082,1.771776515911498,0.9406978680066658,7.0,0.0003164007852565527
0.1225,168.4389750749261,205.28496915945777,-0.01009963039566003,1.218749811723454,1.7677622193024092,0.010652021773523757,10.0,1.4553373275558864e-09,166.3782297540107,203.1852106236744,-0.010499224231922288,1.221224741506642,1.768470249102535,1.3501737872140893,7.0,0.00030301588630301304,168.61203972851771,202.79360997955288,-0.012393295134214555,1.2027231881309954,1.771821276731784,1.014169735333411,9.0,0.0003787166942971597
0.125,168.32987820163922,204.95767939692706,-0.01014882216067406,1.2175953644510578,1.7678491804794152,0.010651735996887624,10.0,1.4711114337067008e-09,166.15989392702687,202.79784444061886,-0.010558897605306622,1.2204981578146796,1.7685757828196995,1.4393875531794151,7.0,0.0004647055292640398,168.55785290842192,202.38333039367896,-0.012412489835520818,1.2006757733419549,1.7718552865917332,1.096742777195601,7.0,0.00042601380637663126
0.1275,168.2276051904265,204.65086122838633,-0.010194980470851378,1.2165117668811267,1.7679307830244924,0.01065144763101955,10.0,1.4857514139567228e-09,165.89927759528814,202.42595785309112,-0.010618781659065907,1.2201738355178975,1.7686816954609124,1.5760416890755522,7.0,0.0007128585284664887,168.55083371855974,202.01977802572665,-0.012428090103024592,1.1985688445958813,1.7718829281929884,1.2109077099841983,7.0,0.0005894371043784059
