eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.0165,208.05622831913763,279.9059224667316,-0.0,-14.754254163560418,1.3453378672105105,208.43609719498758,280.2955492916808,-0.0,-15.004247431093987,1.34475531380474,222.18296509856432,290.6322178037759,0.0,-25.305559163972347,1.3080760609835516,100.0,214.03011562994433,0.0,71.3433718766481,2.140301156299443
0.018000000000000002,214.54017945626413,279.1024815359605,-0.0,-21.506018944277287,1.300933383403168,214.89696589456446,279.30861280089385,-0.0,-21.79409496093318,1.2997326957977242,227.74219617679398,289.6179290460134,0.0,-31.20288649478954,1.2716920004634797,100.0,210.04590882639152,0.0,70.0153029421305,2.100459088263915
0.0195,219.21459019317865,278.36339753447663,-0.0,-26.426791015019774,1.2698214899344713,219.51080194341708,278.38335565195115,-0.0,-26.716350059433367,1.2681988912951516,231.5252136589957,288.6984710481606,0.0,-35.2923899762755,1.2469418189302404,100.0,206.10156165135183,0.0,68.7005205504506,2.0610156165135183
0.021,222.5327155560863,277.75714373293516,-0.0,-29.947000978441224,1.248163188225375,222.73983814205178,277.58568171877437,-0.0,-30.21127756912699,1.2462327531267432,234.0569887156099,287.925754375996,0.0,-38.081737256944564,1.2301523486053183,100.0,202.23666244514547,0.0,67.41222081504849,2.022366624451455
0.0225,224.86261770697706,277.2907882436317,-0.0,-32.432354959099825,1.2331564537996034,224.95943059018134,276.9214969206935,-0.0,-32.652264949950165,1.2309841654301383,235.7209275708819,287.29915546606424,0.0,-39.95454241552716,1.2188105588532125,100.0,198.43675714203542,0.0,66.1455857140118,1.9843675714203541
0.024,226.48627529515505,276.94589450467697,-0.0,-34.170977126929415,1.2227932758563995,226.45666146820741,276.3793939609346,-0.0,-34.330196814562555,1.2204515962085571,236.78932598507635,286.7844532173937,0.0,-41.19450824594509,1.2111375883365127,100.0,194.7362702105528,0.0,64.91209007018426,1.947362702105528
0.025500000000000002,227.6118483061927,276.69718420529256,-0.0,-35.37945357109521,1.2156536940601979,227.44273627975775,275.91919010897186,-0.0,-35.469672910100485,1.2131369619541834,237.45134717211036,286.3618214831085,0.0,-41.997406677740855,1.205981035245703,100.0,191.16577181707927,0.0,63.721923939026425,1.9116577181707928
0.027,228.3893135959341,276.5207850428791,-0.0,-36.215718581641084,1.2107430977795182,228.06756868201828,275.50715992698343,-0.0,-36.23184870635714,1.2080067390515636,237.83781918008248,286.00239787828576,0.0,-42.50368655398722,1.2025101763220203,100.0,187.72471375762453,0.0,62.57490458587484,1.8772471375762452
0.0285,228.92499434237195,276.3970505522161,-0.0,-36.79264415829991,1.207369476392109,228.4309599935999,275.07043130799195,-0.0,-36.74081622426928,1.2041731616226572,238.03794253428765,285.69110139636587,0.0,-42.807575402165696,1.2001914415606836,100.0,184.41123309710986,0.0,61.47041103236995,1.8441123309710985
0.03,229.29345151283871,276.3109022585106,-0.0,-37.189817426668526,1.2050536133302494,228.490144660116,274.0448555367388,-0.0,-37.141859481203056,1.1993727604505062,238.11278793012724,285.4134715720455,0.0,-42.97496407277873,1.1986482290728475,100.0,181.24028995248133,0.0,60.413429984160445,1.8124028995248134
0.0315,229.5465893168382,276.25122499476106,-0.0,-37.462847651917855,1.203464733747176,228.45261708178904,274.0170580661895,-0.0,-37.11359772639253,1.1994481024837103,238.10388390812093,285.1614069698265,0.0,-43.05008158484543,1.1976344202762523,100.0,178.23731402545639,0.0,59.41243800848546,1.782373140254564
0.033,229.720359929511,276.21002667987597,-0.0,-37.650351036219035,1.2023750387846779,228.41784044408817,273.9798472753814,-0.0,-37.09122468562771,1.199467811895568,238.03955608983136,284.928660619471,0.0,-43.06333588334104,1.1969803057099662,100.0,175.4125302680139,0.0,58.4708434226713,1.754125302680139
0.0345,229.8395815755995,276.18165185832623,-0.0,-37.77903095615744,1.2016278917888812,228.38547117564153,273.94667399774306,-0.0,-37.06991317639384,1.1994925622351098,237.93891935381097,284.7098609384855,0.0,-43.03563237431581,1.1965670085066116,100.0,172.75246732244932,0.0,57.58415577414977,1.727524673224493
0.036000000000000004,229.9213468593462,276.162140276915,-0.0,-37.86730010037451,1.201115703475139,228.35522365962925,273.92002963228646,-0.0,-37.04854711553378,1.1995347653643913,237.81498043585472,284.5022285116432,0.0,-42.980904265307004,1.19631752377509,100.0,170.26797872799236,0.0,56.755992909330786,1.7026797872799235
0.0375,229.97740900277242,276.14873804487604,-0.0,-37.927829654480405,1.2007646283272415,228.32685719873814,273.8907742179255,-0.0,-37.02993245942963,1.1995556614679284,237.67641913111999,284.30321720103603,0.0,-42.908680064107955,1.196177636133912,100.0,167.94973984921572,0.0,55.98324661640524,1.679497398492157
0.039,230.01584099794337,276.13953912030706,-0.0,-37.96932795784102,1.2005240070520886,228.30016808698122,273.86599694248054,-0.0,-37.011502439487685,1.1995873644654478,237.52927733298512,284.11206105280104,0.0,-42.82525698205143,1.196113861174734,100.0,165.80890080427113,0.0,55.26963360142371,1.6580890080427113
