eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.195,166.2853706147058,198.8561118441175,0.028054101119433232,0.0,1.1958725599793156,166.1695879876424,198.50876396292745,0.028130053655237654,0.0,1.1946154911191693,165.38446809893068,196.15340429679304,0.027208489645358006,0.0,1.1860448961837022,145.75331666507012,137.25994999521086,0.0021134527397312134,0.0,0.9417277982814185
0.198,166.31339281542685,198.94017844628038,0.028066971510421406,0.0,1.1961765380318015,166.19883374097893,198.59650122293715,0.02814666272343197,0.0,1.1949331818564384,165.43925943401396,196.31777830204288,0.027249411130593475,0.0,1.1866456545663209,145.76806694229953,137.30420082689906,0.002114019130579551,0.0,0.941936074937793
0.201,166.33935807527394,199.01807422582175,0.02807889430496366,0.0,1.1964581114696837,166.22555132401124,198.67665397203385,0.028162283545347253,0.0,1.195223311876813,165.49125362941987,196.47376088826053,0.027288559774827612,0.0,1.1872153759147837,145.78188061752525,137.34564185257605,0.0021145495052005982,0.0,0.9421310883820837
0.20400000000000001,166.36341703388544,199.09025110165607,0.02808993930560235,0.0,1.1967189340737376,166.24975113343217,198.74925340029716,0.028176979687007258,0.0,1.1954860205521805,165.54094980278308,196.62284940835002,0.027326032931623768,0.0,1.1877595824030025,145.79481965473363,137.3844589642013,0.002115046252604339,0.0,0.9423137206764309
0.20700000000000002,166.38570934787185,199.15712804361516,0.028100171168015893,0.0,1.1969605372011023,166.2722463787995,198.81673913639918,0.02819083713185036,0.0,1.1957301562129448,165.5883110719861,196.76493321595916,0.027361905563006893,0.0,1.1882779161291142,145.80697827810278,137.4209348343087,0.002115512998673782,0.0,0.9424853080227814
0.21,166.40636448468234,199.2190934540464,0.028109649781253004,0.0,1.1971843388981944,166.2939462529376,198.88183875881379,0.02820394077864829,0.0,1.1959655973062853,165.63335522533944,196.90006567601912,0.027396250507801156,0.0,1.1887706157261755,145.81840258758626,137.45520776275907,0.002115951520386393,0.0,0.9426465063639425
0.213,166.42550246005845,199.27650738017493,0.02811843061976437,0.0,1.1973916523280475,166.3141454057274,198.94243621718294,0.028216316880485946,0.0,1.1961847005367945,165.67649459439266,197.0294837831787,0.027429148473250654,0.0,1.1892422293551301,145.8291258820721,137.4873776462167,0.002116363102405496,0.0,0.9427977903220708
0.216,166.44323452294844,199.32970356884505,0.028126565069350126,0.0,1.197583693564681,166.33296769471022,198.9989030841316,0.028228015987073182,0.0,1.1963888208222009,165.7176024198149,197.15280725944552,0.027460658467566342,0.0,1.1896914050204235,145.8392162241211,137.5176486723634,0.0021167503627757384,0.0,0.9429401242874937
0.219,166.45966379150698,199.37899137452075,0.02813410072895845,0.0,1.1977615888029527,166.35130768889545,199.05392306668702,0.028239111277352846,0.0,1.1965876663798212,165.75681629043328,197.27044887130063,0.027490846635774484,0.0,1.1901196782499144,145.84869502386906,137.54608507160737,0.0021171141281677132,0.0,0.9430738139213182
0.222,166.4748858435735,199.42465753072028,0.02814108169014392,0.0,1.1979263810284737,166.36749479872316,199.10248439617027,0.028249585940648934,0.0,1.196763133549922,165.79418542472854,197.38255627418638,0.027519774910977547,0.0,1.1905276157214761,145.85757936903528,137.57273810710595,0.0021174550588701365,0.0,0.943199103551775
0.225,166.48898926479976,199.46696779439904,0.028147548795845814,0.0,1.1980790361886815,166.38266345709087,199.14799037127378,0.028259515125629738,0.0,1.1969275297881794,165.83001324507305,197.49003973521974,0.027547507041658172,0.0,1.190918554914168,145.86592438057735,137.5977731417324,0.0021177752740983826,0.0,0.9433167734413926
0.228,166.50205615738972,199.50616847216895,0.02815353988002265,0.0,1.1982204489029336,166.3965075900385,199.18952277011695,0.028268922512466623,0.0,1.1970775448056437,165.86413064707276,197.59239194121878,0.02757408931343258,0.0,1.191290673700016,145.87376255585986,137.6212876675802,0.0021180760242946813,0.0,0.9434272843608903
0.231,166.51416261221715,199.54248783665125,0.028159089989574875,0.0,1.1983514477465282,166.41007499522794,199.23022498568525,0.02827787509494962,0.0,1.197224536984305,165.8967781084002,197.69033432520104,0.027599577568730313,0.0,1.1916466165245614,145.8811141853796,137.6433425561394,0.0021183580910804556,0.0,0.9435309246488754
0.234,166.5253791469023,199.57613744070653,0.028164231589859125,0.0,1.1984728001408609,166.42253970393668,199.26761911181092,0.028286374124559865,0.0,1.1973595611886778,165.92804127410832,197.78412382232545,0.027624021173979055,0.0,1.1919873356161168,145.88801821888836,137.66405465666583,0.00211862297159255,0.0,0.9436282453992664
0.23700000000000002,166.53577111225374,199.60731333676097,0.028168994755021336,0.0,1.198585216879413,166.43373180242102,199.30119540726412,0.028294440888840207,0.0,1.1974807825847535,165.95799242989483,197.873977289685,0.027647466290324257,0.0,1.1923136354717736,145.89449365648994,137.6834809694706,0.0021188713971796685,0.0,0.9437195161981078
0.24,166.54539906932013,199.6361972079601,0.028173407344270283,0.0,1.1986893563169931,166.44499289123246,199.3349786736981,0.02830214589243406,0.0,1.1976027347602964,165.98654833064919,197.959644991948,0.02766995279974207,0.0,1.1926246252052164,145.9005821159412,137.70174634782433,0.0021191049665662473,0.0,0.9438053251795692
0.243,166.55431913913992,199.66295741741953,0.028177495165134445,0.0,1.1987858282475434,166.453892397754,199.3616771932625,0.028309430055243667,0.0,1.1976991004624444,166.01381950729404,198.0414585218825,0.027691525078873652,0.0,1.1929215236999067,145.9062999213166,137.71889976395056,0.002119324307808704,0.0,0.9438859037493154
