eps_axial,mcc_fe_q,mcc_fe_p_effective,mcc_fe_pore_pressure,mcc_fe_eps_v,mcc_fe_radial_total_stress,mcc_material_q,mcc_material_p_effective,mcc_material_pore_pressure,evp_fe_q,evp_fe_p_effective,evp_fe_pore_pressure,evp_fe_eps_v,evp_fe_radial_total_stress,evp_material_q,evp_material_p_effective,evp_material_pore_pressure,norsand_fe_q,norsand_fe_p_effective,norsand_fe_pore_pressure,norsand_fe_eps_v,norsand_fe_radial_total_stress,norsand_material_q,norsand_material_p_effective,norsand_material_pore_pressure
0.063,275.7833068309967,229.8192189305274,-37.89119775120604,-7.982849742627085e-06,100.00025223565578,275.84577321533857,229.8712929984257,-37.9227019266462,273.50863529448657,227.96092786429185,-36.7893725661912,-7.750719184171362e-06,100.00201019993847,273.56993732482624,228.01055320659017,-36.82057409831475,276.4521131395028,230.08092537700608,-38.811297053985356,-8.176694617417768e-06,99.11892394318645,275.5377148106039,230.65810763740413,-38.81220270053615
0.0645,275.78329380671806,229.81927270612235,-37.89125586822607,-7.982861986638445e-06,100.00025223565694,275.8457614045662,229.87134221014625,-37.922755075290866,273.4998106867744,227.9480358257011,-36.779553844135414,-7.748650593386586e-06,100.00187841930753,273.55869242255113,227.99763582041894,-36.8114050129019,276.42085540594127,230.27387443474458,-38.81129705398618,-8.176694617445524e-06,99.32229224544463,275.56381280272757,230.6841034689924,-38.829499201416525
0.066,275.78328492059916,229.81930939573644,-37.89129551987891,-7.98287034034506e-06,100.00025223565778,275.84575337055463,229.87137568527282,-37.92279122842126,273.4819597228121,227.93553944053554,-36.77271629582261,-7.747210070921384e-06,100.00216990377555,273.54320347001965,227.985138070021,-36.804070246681135,276.40607984304177,230.28264382964278,-38.811297053986976,-8.176694617431646e-06,99.3359868279752,275.58926434151095,230.70945618365238,-38.84636806981541
0.0675,275.7832788578396,229.81933442805098,-37.89132257311286,-7.982876039897002e-06,100.00025223565825,275.84574790560197,229.8713984559454,-37.922815820744745,273.4686364187827,227.92341816569237,-36.76525803927967,-7.74563877881107e-06,100.00194798681844,273.5280764001841,227.97300943351024,-36.79698396678219,276.3870455864894,230.51887041315112,-38.811297053987765,-8.176694617445524e-06,99.57855816366686,275.6140850849149,230.73417947561572,-38.86281778064409
0.069,275.7832747213836,229.81935150690947,-37.891341030789654,-7.98287992849478e-06,100.00025223565862,275.84574418819403,229.87141394516212,-37.92283254909745,273.4598257989816,227.91165764005822,-36.756725055025164,-7.743841064930534e-06,100.00165731870587,273.51618085788465,227.96123050609313,-36.78917022013158,276.4057050634807,230.63900021576478,-38.81129705398866,-8.176694617431646e-06,99.69246814061592,275.6382907328367,230.75829053161394,-38.878860287335044
0.07050000000000001,275.7832718991925,229.8193631593433,-37.89135362395352,-7.982882581622497e-06,100.00025223565892,275.8457416595136,229.87142448133844,-37.922843928167254,273.4468921785161,227.9002210856131,-36.74938400447819,-7.74229446555419e-06,100.00187302162955,273.5061354925978,227.9497832283879,-36.78107139752194,276.4150673324978,230.53755230041256,-38.811297053989556,-8.176694617445524e-06,99.5878994689237,275.6618963882285,230.7818035209768,-38.89450472490063
0.07200000000000001,275.78326997368913,229.81937110947698,-37.89136221592152,-7.982884391757872e-06,100.00025223565912,275.8457399394378,229.871431648325,-37.92285166851241,273.43493479526836,227.88909805743413,-36.742272876777804,-7.74079630588842e-06,100.00184691556686,273.48960404112955,227.9386496515406,-36.77544830449742,276.41919023599377,230.72196610993282,-38.81129705399031,-8.176694617431646e-06,99.77093897727792,275.6849167300434,230.80473438948653,-38.90976214613872
0.0735,275.78326865997127,229.81937653363357,-37.89136807798394,-7.982885626756087e-06,100.00025223565922,275.84573876939646,229.87143652349914,-37.9228569337003,273.41958004131084,227.8782647112731,-36.73629346497498,-7.739536574111194e-06,100.00211123252782,273.48060476364157,227.92781338499609,-36.76761179711556,276.4444100516315,230.53538677288293,-38.811297053991126,-8.176694617445524e-06,99.57595303501466,275.70736643906946,230.8270969132202,-38.92464143353038
0.075,275.7832677636578,229.81938023438565,-37.89137207750707,-7.982886469373729e-06,100.00025223565927,275.8457379735032,229.87143983972177,-37.92286051522069,273.4069649343836,227.86771607809783,-36.730184147560976,-7.7382494740319e-06,100.00187695240899,273.4671893398422,227.91725739081554,-36.76152761086814,276.4362918845814,230.45257487617224,-38.55332129424714,-8.122344745953303e-06,99.75382295373127,275.72925948243557,230.84890487260432,-38.939151711792476
0.0765,275.7832671521276,229.81938275930634,-37.89137480627112,-7.982887044261089e-06,100.00025223565933,275.84573743211547,229.87144209550422,-37.92286295146573,273.377670350426,227.8573917130308,-36.72962118407838,-7.738130869919257e-06,100.00188041214378,273.4545457358974,227.90701861656558,-36.75550337126646,276.4225159651915,230.27269638222148,-38.55332129424784,-8.12234474596718e-06,99.5785364329098,275.75060950746746,230.87017242520184,-38.95330258937935
